,dt,new_users_count,day_after_install,retained_users_count,retention
8402,2020-05-15,22892,14.0,1237.0,0.05403634457452385
8403,2020-05-15,22892,15.0,1162.0,0.05076009086143631
8404,2020-05-15,22892,16.0,1066.0,0.04656648610868425
8405,2020-05-15,22892,17.0,982.0,0.04289708195002621
8406,2020-05-15,22892,18.0,948.0,0.041411846933426526
8407,2020-05-15,22892,19.0,953.0,0.04163026384763236
8408,2020-05-15,22892,20.0,849.0,0.03708719203215097
8409,2020-05-15,22892,21.0,809.0,0.03533985671850428
8410,2020-05-15,22892,22.0,803.0,0.03507775642145728
8411,2020-05-15,22892,23.0,704.0,0.030753101520181722
8412,2020-05-15,22892,24.0,652.0,0.02848156561244103
8413,2020-05-15,22892,25.0,621.0,0.027127380744364844
8414,2020-05-15,22892,26.0,629.0,0.027476847807094182
8415,2020-05-15,22892,27.0,548.0,0.023938493796959635
8416,2020-05-15,22892,28.0,607.0,0.026515813384588503
8417,2020-05-15,22892,29.0,579.0,0.02529267866503582
8418,2020-05-15,22892,30.0,508.0,0.022191158483312948
8419,2020-05-15,22892,31.0,476.0,0.0207932902323956
8420,2020-05-15,22892,32.0,460.0,0.020094356106936922
8421,2020-05-15,22892,33.0,428.0,0.01869648785601957
8422,2020-05-15,22892,34.0,435.0,0.01900227153590774
8423,2020-05-15,22892,35.0,432.0,0.01887122138738424
8424,2020-05-15,22892,36.0,401.0,0.017517036519308055
8425,2020-05-15,22892,37.0,362.0,0.015813384588502535
8426,2020-05-15,22892,38.0,335.0,0.014633933251791019
8427,2020-05-15,22892,39.0,339.0,0.014808666783155688
8428,2020-05-15,22892,40.0,308.0,0.013454481915079504
8429,2020-05-15,22892,41.0,323.0,0.014109732657697011
8430,2020-05-15,22892,42.0,322.0,0.014066049274855845
8431,2020-05-15,22892,43.0,314.0,0.013716582212126507
8432,2020-05-15,22892,44.0,284.0,0.012406080726891491
8433,2020-05-15,22892,45.0,280.0,0.012231347195526822
8434,2020-05-15,22892,46.0,276.0,0.012056613664162153
8435,2020-05-15,22892,47.0,154.0,0.006727240957539752
8436,2020-05-16,23005,1.0,10813.0,0.4700282547272332
8437,2020-05-16,23005,2.0,7140.0,0.31036731145403174
8438,2020-05-16,23005,3.0,5418.0,0.23551401869158878
8439,2020-05-16,23005,4.0,4415.0,0.19191480113018908
8440,2020-05-16,23005,5.0,3606.0,0.15674853292762442
8441,2020-05-16,23005,6.0,3155.0,0.13714409910888936
8442,2020-05-16,23005,7.0,2755.0,0.11975657465768311
8443,2020-05-16,23005,8.0,2252.0,0.09789176266029125
8444,2020-05-16,23005,9.0,2017.0,0.08767659204520756
8445,2020-05-16,23005,10.0,1757.0,0.07637470115192349
8446,2020-05-16,23005,11.0,1612.0,0.07007172353836122
8447,2020-05-16,23005,12.0,1517.0,0.06594218648119973
8448,2020-05-16,23005,13.0,1511.0,0.06568137361443165
8449,2020-05-16,23005,14.0,1394.0,0.06059552271245382
8450,2020-05-16,23005,15.0,1241.0,0.05394479460986742
8451,2020-05-16,23005,16.0,1072.0,0.04659856552923278
8452,2020-05-16,23005,17.0,987.0,0.042903716583351445
8453,2020-05-16,23005,18.0,954.0,0.04146924581612693
8454,2020-05-16,23005,19.0,911.0,0.03960008693762226
8455,2020-05-16,23005,20.0,959.0,0.04168658987176701
8456,2020-05-16,23005,21.0,915.0,0.03977396218213432
8457,2020-05-16,23005,22.0,797.0,0.03464464246902847
8458,2020-05-16,23005,23.0,715.0,0.03108019995653119
8459,2020-05-16,23005,24.0,676.0,0.02938491632253858
8460,2020-05-16,23005,25.0,650.0,0.02825472723321017
8461,2020-05-16,23005,26.0,663.0,0.028819821777874375
8462,2020-05-16,23005,27.0,650.0,0.02825472723321017
8463,2020-05-16,23005,28.0,650.0,0.02825472723321017
8464,2020-05-16,23005,29.0,530.0,0.023038469897848295
8465,2020-05-16,23005,30.0,534.0,0.023212345142360355
8466,2020-05-16,23005,31.0,507.0,0.022038687241903936
8467,2020-05-16,23005,32.0,470.0,0.020430341230167355
8468,2020-05-16,23005,33.0,450.0,0.019560965007607043
8469,2020-05-16,23005,34.0,477.0,0.020734622908063466
8470,2020-05-16,23005,35.0,453.0,0.01969137144099109
8471,2020-05-16,23005,36.0,412.0,0.017909150184742446
8472,2020-05-16,23005,37.0,363.0,0.01577917843946968
8473,2020-05-16,23005,38.0,333.0,0.014475114105629211
8474,2020-05-16,23005,39.0,344.0,0.014953271028037384
8475,2020-05-16,23005,40.0,349.0,0.015170615083677461
8476,2020-05-16,23005,41.0,327.0,0.014214301238861117
8477,2020-05-16,23005,42.0,346.0,0.015040208650293414
8478,2020-05-16,23005,43.0,294.0,0.0127798304716366
8479,2020-05-16,23005,44.0,275.0,0.011953923060204303
8480,2020-05-16,23005,45.0,257.0,0.011171484459900021
8481,2020-05-16,23005,46.0,151.0,0.006563790480330363
8482,2020-05-17,24228,1.0,11562.0,0.47721644378405154
8483,2020-05-17,24228,2.0,7976.0,0.3292058774971108
8484,2020-05-17,24228,3.0,6043.0,0.24942215618292884
8485,2020-05-17,24228,4.0,4803.0,0.19824170381376918
8486,2020-05-17,24228,5.0,4126.0,0.17029882780254252
8487,2020-05-17,24228,6.0,3514.0,0.1450387980848605
8488,2020-05-17,24228,7.0,2893.0,0.11940729734191845
8489,2020-05-17,24228,8.0,2551.0,0.10529139838203731
8490,2020-05-17,24228,9.0,2250.0,0.09286775631500743
8491,2020-05-17,24228,10.0,2047.0,0.08448902096747565
8492,2020-05-17,24228,11.0,1865.0,0.0769770513455506
8493,2020-05-17,24228,12.0,1808.0,0.07462440151890375
8494,2020-05-17,24228,13.0,1699.0,0.07012547465742117
8495,2020-05-17,24228,14.0,1487.0,0.06137526828462935
8496,2020-05-17,24228,15.0,1334.0,0.05506026085520885
8497,2020-05-17,24228,16.0,1268.0,0.052336140003301966
8498,2020-05-17,24228,17.0,1183.0,0.048827802542512795
8499,2020-05-17,24228,18.0,1098.0,0.045319465081723624
8500,2020-05-17,24228,19.0,1009.0,0.04164602938748555
8501,2020-05-17,24228,20.0,1040.0,0.042925540696714545
8502,2020-05-17,24228,21.0,953.0,0.039334654119200924
8503,2020-05-17,24228,22.0,841.0,0.03471190358263167
8504,2020-05-17,24228,23.0,811.0,0.0334736668317649
8505,2020-05-17,24228,24.0,764.0,0.0315337625887403
8506,2020-05-17,24228,25.0,732.0,0.030212976721149084
8507,2020-05-17,24228,26.0,750.0,0.030955918771669144
8508,2020-05-17,24228,27.0,704.0,0.02905728908700677
8509,2020-05-17,24228,28.0,632.0,0.026085520884926532
8510,2020-05-17,24228,29.0,583.0,0.024063067525177482
8511,2020-05-17,24228,30.0,592.0,0.02443453855043751
8512,2020-05-17,24228,31.0,541.0,0.02232953607396401
8513,2020-05-17,24228,32.0,520.0,0.021462770348357273
8514,2020-05-17,24228,33.0,527.0,0.02175169225689285
8515,2020-05-17,24228,34.0,529.0,0.0218342413736173
8516,2020-05-17,24228,35.0,489.0,0.020183259039128282
8517,2020-05-17,24228,36.0,440.0,0.018160805679379232
8518,2020-05-17,24228,37.0,439.0,0.018119531121017007
8519,2020-05-17,24228,38.0,386.0,0.01593197952781905
8520,2020-05-17,24228,39.0,387.0,0.015973254086181277
8521,2020-05-17,24228,40.0,384.0,0.0158494304110946
8522,2020-05-17,24228,41.0,388.0,0.016014528644543502
8523,2020-05-17,24228,42.0,359.0,0.014817566452038963
8524,2020-05-17,24228,43.0,331.0,0.013661878817896649
8525,2020-05-17,24228,44.0,305.0,0.012588740300478785
8526,2020-05-17,24228,45.0,168.0,0.006934125804853888
8527,2020-05-18,24065,1.0,11795.0,0.4901308954913775
8528,2020-05-18,24065,2.0,7908.0,0.3286100145439435
8529,2020-05-18,24065,3.0,5908.0,0.24550176605028048
8530,2020-05-18,24065,4.0,4649.0,0.19318512362351964
8531,2020-05-18,24065,5.0,3824.0,0.15890297111988363
8532,2020-05-18,24065,6.0,3204.0,0.13313941408684812
8533,2020-05-18,24065,7.0,2793.0,0.11606066902140037
8534,2020-05-18,24065,8.0,2434.0,0.10114273841678786
8535,2020-05-18,24065,9.0,2156.0,0.08959069187616871
8536,2020-05-18,24065,10.0,1969.0,0.08182007064201122
8537,2020-05-18,24065,11.0,1764.0,0.07330147517141077
8538,2020-05-18,24065,12.0,1651.0,0.0686058591315188
8539,2020-05-18,24065,13.0,1545.0,0.06420112196135466
8540,2020-05-18,24065,14.0,1441.0,0.059879493039684185
8541,2020-05-18,24065,15.0,1327.0,0.0551423228755454
8542,2020-05-18,24065,16.0,1140.0,0.04737170164138791
8543,2020-05-18,24065,17.0,1184.0,0.04920008310824849
8544,2020-05-18,24065,18.0,1057.0,0.0439227093289009
8545,2020-05-18,24065,19.0,978.0,0.04063993351340121
8546,2020-05-18,24065,20.0,921.0,0.03827134843133181
8547,2020-05-18,24065,21.0,862.0,0.03581965510076875
8548,2020-05-18,24065,22.0,833.0,0.034614585497610637
8549,2020-05-18,24065,23.0,732.0,0.030417618948680655
8550,2020-05-18,24065,24.0,720.0,0.02991896945771868
8551,2020-05-18,24065,25.0,674.0,0.02800747974236443
8552,2020-05-18,24065,26.0,641.0,0.02663619364221899
8553,2020-05-18,24065,27.0,611.0,0.025389569914814045
8554,2020-05-18,24065,28.0,597.0,0.024807812175358403
8555,2020-05-18,24065,29.0,581.0,0.0241429461874091
8556,2020-05-18,24065,30.0,557.0,0.023145647205485145
8557,2020-05-18,24065,31.0,485.0,0.020153750259713277
8558,2020-05-18,24065,32.0,472.0,0.019613546644504466
8559,2020-05-18,24065,33.0,445.0,0.018491585289840018
8560,2020-05-18,24065,34.0,440.0,0.01828381466860586
8561,2020-05-18,24065,35.0,405.0,0.016829420319966756
8562,2020-05-18,24065,36.0,403.0,0.016746312071473094
8563,2020-05-18,24065,37.0,385.0,0.015998337835030126
8564,2020-05-18,24065,38.0,371.0,0.015416580095574485
8565,2020-05-18,24065,39.0,373.0,0.015499688344068148
8566,2020-05-18,24065,40.0,363.0,0.015084147101599834
8567,2020-05-18,24065,41.0,342.0,0.014211510492416372
8568,2020-05-18,24065,42.0,309.0,0.012840224392270934
8569,2020-05-18,24065,43.0,316.0,0.013131103261998754
8570,2020-05-18,24065,44.0,174.0,0.007230417618948681
8571,2020-05-19,24236,1.0,11708.0,0.48308301699950484
8572,2020-05-19,24236,2.0,7898.0,0.3258788578973428
8573,2020-05-19,24236,3.0,5831.0,0.2405925070143588
8574,2020-05-19,24236,4.0,4484.0,0.18501402871761016
8575,2020-05-19,24236,5.0,3712.0,0.15316058755570225
8576,2020-05-19,24236,6.0,3164.0,0.13054959564284535
8577,2020-05-19,24236,7.0,2731.0,0.11268361115695659
8578,2020-05-19,24236,8.0,2410.0,0.09943885129559334
8579,2020-05-19,24236,9.0,2130.0,0.08788578973427959
8580,2020-05-19,24236,10.0,1900.0,0.07839577488034329
8581,2020-05-19,24236,11.0,1759.0,0.07257798316553887
8582,2020-05-19,24236,12.0,1574.0,0.06494471034824228
8583,2020-05-19,24236,13.0,1423.0,0.05871430929196237
8584,2020-05-19,24236,14.0,1319.0,0.05442317214061727
8585,2020-05-19,24236,15.0,1192.0,0.04918303350387853
8586,2020-05-19,24236,16.0,1151.0,0.04749133520382901
8587,2020-05-19,24236,17.0,1051.0,0.043365241789074103
8588,2020-05-19,24236,18.0,961.0,0.03965175771579468
8589,2020-05-19,24236,19.0,949.0,0.0391566265060241
8590,2020-05-19,24236,20.0,848.0,0.03498927215712164
8591,2020-05-19,24236,21.0,818.0,0.033751444132695166
8592,2020-05-19,24236,22.0,752.0,0.031028222478956924
8593,2020-05-19,24236,23.0,725.0,0.0299141772569731
8594,2020-05-19,24236,24.0,720.0,0.02970787258623535
8595,2020-05-19,24236,25.0,707.0,0.029171480442317214
8596,2020-05-19,24236,26.0,627.0,0.025870605710513285
8597,2020-05-19,24236,27.0,587.0,0.024220168344611322
8598,2020-05-19,24236,28.0,576.0,0.023766298068988282
8599,2020-05-19,24236,29.0,548.0,0.02261099191285691
8600,2020-05-19,24236,30.0,518.0,0.021373163888430434
8601,2020-05-19,24236,31.0,483.0,0.019929031193266215
8602,2020-05-19,24236,32.0,495.0,0.020424162403036804
8603,2020-05-19,24236,33.0,455.0,0.018773725037134842
8604,2020-05-19,24236,34.0,417.0,0.017205809539527973
8605,2020-05-19,24236,35.0,418.0,0.017247070473675526
8606,2020-05-19,24236,36.0,400.0,0.01650437365901964
8607,2020-05-19,24236,37.0,364.0,0.015018980029707873
8608,2020-05-19,24236,38.0,370.0,0.015266545634593167
8609,2020-05-19,24236,39.0,355.0,0.01464763162237993
8610,2020-05-19,24236,40.0,339.0,0.013987456676019146
8611,2020-05-19,24236,41.0,297.0,0.012254497441822082
8612,2020-05-19,24236,42.0,285.0,0.011759366232051493
8613,2020-05-19,24236,43.0,149.0,0.006147879187984816
8614,2020-05-20,23980,1.0,11504.0,0.4797331109257715
8615,2020-05-20,23980,2.0,7586.0,0.3163469557964971
8616,2020-05-20,23980,3.0,5708.0,0.23803169307756464
8617,2020-05-20,23980,4.0,4475.0,0.1866138448707256
8618,2020-05-20,23980,5.0,3656.0,0.1524603836530442
8619,2020-05-20,23980,6.0,3115.0,0.1298999165971643
8620,2020-05-20,23980,7.0,2703.0,0.11271893244370308
8621,2020-05-20,23980,8.0,2334.0,0.09733110925771477
8622,2020-05-20,23980,9.0,2101.0,0.08761467889908257
8623,2020-05-20,23980,10.0,1879.0,0.07835696413678066
8624,2020-05-20,23980,11.0,1768.0,0.07372810675562969
8625,2020-05-20,23980,12.0,1572.0,0.06555462885738116
8626,2020-05-20,23980,13.0,1479.0,0.06167639699749791
8627,2020-05-20,23980,14.0,1359.0,0.0566722268557131
8628,2020-05-20,23980,15.0,1273.0,0.053085904920767306
8629,2020-05-20,23980,16.0,1191.0,0.049666388657214344
8630,2020-05-20,23980,17.0,1093.0,0.04557964970809007
8631,2020-05-20,23980,18.0,1001.0,0.04174311926605505
8632,2020-05-20,23980,19.0,903.0,0.037656380316930776
8633,2020-05-20,23980,20.0,886.0,0.03694745621351126
8634,2020-05-20,23980,21.0,896.0,0.03736447039199333
8635,2020-05-20,23980,22.0,788.0,0.03286071726438699
8636,2020-05-20,23980,23.0,785.0,0.032735613010842365
8637,2020-05-20,23980,24.0,686.0,0.02860717264386989
8638,2020-05-20,23980,25.0,686.0,0.02860717264386989
8639,2020-05-20,23980,26.0,640.0,0.026688907422852376
8640,2020-05-20,23980,27.0,672.0,0.028023352793994996
8641,2020-05-20,23980,28.0,581.0,0.024228523769808174
8642,2020-05-20,23980,29.0,532.0,0.022185154295246038
8643,2020-05-20,23980,30.0,557.0,0.02322768974145121
8644,2020-05-20,23980,31.0,479.0,0.019974979149291076
8645,2020-05-20,23980,32.0,513.0,0.021392827356130108
8646,2020-05-20,23980,33.0,426.0,0.017764804003336115
8647,2020-05-20,23980,34.0,426.0,0.017764804003336115
8648,2020-05-20,23980,35.0,400.0,0.016680567139282735
8649,2020-05-20,23980,36.0,406.0,0.016930775646371975
8650,2020-05-20,23980,37.0,402.0,0.01676396997497915
8651,2020-05-20,23980,38.0,394.0,0.016430358632193495
8652,2020-05-20,23980,39.0,332.0,0.01384487072560467
8653,2020-05-20,23980,40.0,327.0,0.013636363636363636
8654,2020-05-20,23980,41.0,305.0,0.012718932443703085
8655,2020-05-20,23980,42.0,191.0,0.007964970809007507
8656,2020-05-21,24585,1.0,11799.0,0.4799267846247712
8657,2020-05-21,24585,2.0,7829.0,0.3184462070368111
8658,2020-05-21,24585,3.0,5708.0,0.2321740898922107
8659,2020-05-21,24585,4.0,4691.0,0.1908074028879398
8660,2020-05-21,24585,5.0,3777.0,0.15363026235509458
8661,2020-05-21,24585,6.0,3272.0,0.13308928208257068
8662,2020-05-21,24585,7.0,2838.0,0.11543624161073826
8663,2020-05-21,24585,8.0,2562.0,0.10420988407565589
8664,2020-05-21,24585,9.0,2187.0,0.08895668090298962
8665,2020-05-21,24585,10.0,1979.0,0.08049623754321741
8666,2020-05-21,24585,11.0,1860.0,0.07565588773642465
8667,2020-05-21,24585,12.0,1662.0,0.06760219646125687
8668,2020-05-21,24585,13.0,1529.0,0.0621923937360179
8669,2020-05-21,24585,14.0,1475.0,0.059995932479153954
8670,2020-05-21,24585,15.0,1297.0,0.05275574537319504
8671,2020-05-21,24585,16.0,1231.0,0.050071181614805775
8672,2020-05-21,24585,17.0,1124.0,0.045718934309538335
8673,2020-05-21,24585,18.0,1030.0,0.04189546471425666
8674,2020-05-21,24585,19.0,1001.0,0.0407158836689038
8675,2020-05-21,24585,20.0,916.0,0.03725849094976612
8676,2020-05-21,24585,21.0,912.0,0.03709579011592434
8677,2020-05-21,24585,22.0,883.0,0.035916209070571484
8678,2020-05-21,24585,23.0,778.0,0.03164531218222493
8679,2020-05-21,24585,24.0,748.0,0.030425055928411632
8680,2020-05-21,24585,25.0,692.0,0.028147244254626804
8681,2020-05-21,24585,26.0,659.0,0.026804962375432173
8682,2020-05-21,24585,27.0,648.0,0.0263575350823673
8683,2020-05-21,24585,28.0,618.0,0.025137278828553995
8684,2020-05-21,24585,29.0,597.0,0.024283099450884686
8685,2020-05-21,24585,30.0,573.0,0.023306894447834046
8686,2020-05-21,24585,31.0,495.0,0.020134228187919462
8687,2020-05-21,24585,32.0,491.0,0.01997152735407769
8688,2020-05-21,24585,33.0,484.0,0.019686800894854587
8689,2020-05-21,24585,34.0,462.0,0.01879194630872483
8690,2020-05-21,24585,35.0,442.0,0.017978442139515965
8691,2020-05-21,24585,36.0,456.0,0.01854789505796217
8692,2020-05-21,24585,37.0,436.0,0.017734390888753306
8693,2020-05-21,24585,38.0,365.0,0.014846451088061827
8694,2020-05-21,24585,39.0,351.0,0.01427699816961562
8695,2020-05-21,24585,40.0,332.0,0.013504169208867196
8696,2020-05-21,24585,41.0,195.0,0.007931665649786455
8697,2020-05-22,24931,1.0,11651.0,0.46732983033171555
8698,2020-05-22,24931,2.0,7955.0,0.31908066262885565
8699,2020-05-22,24931,3.0,5901.0,0.23669327343467972
8700,2020-05-22,24931,4.0,4738.0,0.1900445228831575
8701,2020-05-22,24931,5.0,3964.0,0.15899883678953913
8702,2020-05-22,24931,6.0,3367.0,0.1350527455777947
8703,2020-05-22,24931,7.0,2989.0,0.11989089888091131
8704,2020-05-22,24931,8.0,2518.0,0.10099875656812804
8705,2020-05-22,24931,9.0,2253.0,0.09036941959809074
8706,2020-05-22,24931,10.0,2091.0,0.08387148529942642
8707,2020-05-22,24931,11.0,1879.0,0.07536801572339658
8708,2020-05-22,24931,12.0,1674.0,0.0671453210861979
8709,2020-05-22,24931,13.0,1632.0,0.06546067145321086
8710,2020-05-22,24931,14.0,1529.0,0.06132926878183787
8711,2020-05-22,24931,15.0,1364.0,0.054711002366531626
8712,2020-05-22,24931,16.0,1203.0,0.048253178773414625
8713,2020-05-22,24931,17.0,1123.0,0.04504432232962978
8714,2020-05-22,24931,18.0,1125.0,0.0451245437407244
8715,2020-05-22,24931,19.0,1046.0,0.04195579800248686
8716,2020-05-22,24931,20.0,1022.0,0.04099314106935141
8717,2020-05-22,24931,21.0,984.0,0.039468934258553606
8718,2020-05-22,24931,22.0,855.0,0.03429465324295054
8719,2020-05-22,24931,23.0,824.0,0.033051221370983916
8720,2020-05-22,24931,24.0,747.0,0.029962697043841
8721,2020-05-22,24931,25.0,728.0,0.0292005936384421
8722,2020-05-22,24931,26.0,676.0,0.02711483694998195
8723,2020-05-22,24931,27.0,612.0,0.024547751794954074
8724,2020-05-22,24931,28.0,648.0,0.025991737194657253
8725,2020-05-22,24931,29.0,589.0,0.02362520556736593
8726,2020-05-22,24931,30.0,549.0,0.022020777345473506
8727,2020-05-22,24931,31.0,544.0,0.021820223817736954
8728,2020-05-22,24931,32.0,515.0,0.020657013356864946
8729,2020-05-22,24931,33.0,484.0,0.01941358148489832
8730,2020-05-22,24931,34.0,514.0,0.020616902651317638
8731,2020-05-22,24931,35.0,482.0,0.019333360073803697
8732,2020-05-22,24931,36.0,468.0,0.01877181019614135
8733,2020-05-22,24931,37.0,411.0,0.016485499979944647
8734,2020-05-22,24931,38.0,397.0,0.0159239501022823
8735,2020-05-22,24931,39.0,375.0,0.015041514580241467
8736,2020-05-22,24931,40.0,214.0,0.008583690987124463
8737,2020-05-23,20288,1.0,9215.0,0.4542093848580442
8738,2020-05-23,20288,2.0,6242.0,0.30766955835962145
8739,2020-05-23,20288,3.0,4626.0,0.22801656151419558
8740,2020-05-23,20288,4.0,3670.0,0.18089511041009465
8741,2020-05-23,20288,5.0,3125.0,0.15403194006309148
8742,2020-05-23,20288,6.0,2761.0,0.1360902996845426
8743,2020-05-23,20288,7.0,2353.0,0.11597988958990536
8744,2020-05-23,20288,8.0,2031.0,0.10010843848580442
8745,2020-05-23,20288,9.0,1762.0,0.0868493690851735
8746,2020-05-23,20288,10.0,1617.0,0.07970228706624606
8747,2020-05-23,20288,11.0,1458.0,0.07186514195583596
8748,2020-05-23,20288,12.0,1339.0,0.06599960567823344
8749,2020-05-23,20288,13.0,1403.0,0.06915417981072555
8750,2020-05-23,20288,14.0,1251.0,0.06166206624605678
8751,2020-05-23,20288,15.0,1119.0,0.055155757097791795
8752,2020-05-23,20288,16.0,975.0,0.04805796529968454
8753,2020-05-23,20288,17.0,934.0,0.04603706624605678
8754,2020-05-23,20288,18.0,852.0,0.041995268138801264
8755,2020-05-23,20288,19.0,812.0,0.04002365930599369
8756,2020-05-23,20288,20.0,795.0,0.03918572555205047
8757,2020-05-23,20288,21.0,742.0,0.03657334384858044
8758,2020-05-23,20288,22.0,717.0,0.03534108832807571
8759,2020-05-23,20288,23.0,633.0,0.03120070977917981
8760,2020-05-23,20288,24.0,585.0,0.028834779179810727
8761,2020-05-23,20288,25.0,568.0,0.027996845425867507
8762,2020-05-23,20288,26.0,544.0,0.026813880126182965
8763,2020-05-23,20288,27.0,517.0,0.025483044164037856
8764,2020-05-23,20288,28.0,522.0,0.0257294952681388
8765,2020-05-23,20288,29.0,477.0,0.023511435331230283
8766,2020-05-23,20288,30.0,418.0,0.020603312302839117
8767,2020-05-23,20288,31.0,398.0,0.01961750788643533
8768,2020-05-23,20288,32.0,421.0,0.020751182965299684
8769,2020-05-23,20288,33.0,396.0,0.019518927444794953
8770,2020-05-23,20288,34.0,397.0,0.01956821766561514
8771,2020-05-23,20288,35.0,392.0,0.019321766561514197
8772,2020-05-23,20288,36.0,376.0,0.018533123028391166
8773,2020-05-23,20288,37.0,315.0,0.015526419558359622
8774,2020-05-23,20288,38.0,300.0,0.014787066246056782
8775,2020-05-23,20288,39.0,177.0,0.008724369085173501
8776,2020-05-24,20815,1.0,9900.0,0.47561854431900075
8777,2020-05-24,20815,2.0,6621.0,0.3180879173672832
8778,2020-05-24,20815,3.0,4974.0,0.2389622868123949
8779,2020-05-24,20815,4.0,3966.0,0.19053567139082392
8780,2020-05-24,20815,5.0,3429.0,0.16473696853230843
8781,2020-05-24,20815,6.0,2919.0,0.1402354071582993
